,NameID,FullName,FullName_PY,Name_WG,Gender,University,Department,Degree,Expanded,Level,discipline,Year,Page,University_zh,University_clean,City,Province_State,Country,Latitude,Longitude
2099,N00923,黃約翰,Huang Yaohan,"Wong, Yuk-hon",M,University of Illinois,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1941,495,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
2100,N00924,黃悅求,Huang Yueqiu,"Wong, Yort K.",M,Los Angeles City College,NA,NA,NA,NA,NA,1943,495,NA,Los Angeles City College,East Hollywood,California,United States,34.09527348,-118.2935795
2101,N00925,黃悅慰,Huang Yuewei,"Wong, Yut-wee",M,University of Michigan,NA,NA,NA,NA,NA,1941,495,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2102,N00925,黃悅慰,Huang Yuewei,"Wong, Yut-wee",M,University of Washington,NA,NA,NA,NA,Mechanical Engineering,1942,495,NA,University of Washington,Seattle,Oregon,United States,47.6211,-122.3244
2103,N00925,黃悅慰,Huang Yuewei,"Wong, Yut-wee",M,暨南大學,NA,NA,NA,NA,NA,1940,495,暨南大學,Jinan University,Shanghai,Shanghai,China,31.2304,121.4737
2104,N00926,黃英柏,Huang Yingbai,"Wong, Park",M,University of California,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1943,495,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2105,N00927,黃家荊,Huang Jiajing,"Wong, Kah-king",M,University of California,NA,NA,NA,NA,Medicine,1943,495,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2106,N00928,黃家駟,Huang Jiasi,"Huang, Chia-ssu",M,University of Michigan,NA,M.S.,Master of Science,Master,Surgery,1943,495,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2107,N00928,黃家駟,Huang Jiasi,"Huang, Chia-ssu",M,協和醫學院,NA,NA,NA,NA,NA,1933,495,協和醫學院,Peking Union Medical College,Beijing,Beijing,China,39.9042,116.4074
2108,N00928,黃家駟,Huang Jiasi,"Huang, Chia-ssu",M,燕京大學,NA,NA,NA,NA,NA,1928,495,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2109,N00929,黃官桐,Huang Guantong,"Wong, Tung G",M,University of California,NA,NA,NA,NA,Mechanical Engineering,1943,495,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2110,N00930,黃念祖,Huang Nianzu,"Huang, Nien-tsu",M,University of Michigan,NA,NA,NA,NA,Mechanical Engineering,1943,495,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2111,N00931,黃芹波,Huang Qinbo,"Wong, K. P.",M,Canisus College,NA,NA,NA,NA,Law,1942,495,NA,Canisus College,Buffalo,New York,United States,42.925,-78.851
2112,N00931,黃芹波,Huang Qinbo,"Wong, K. P.",M,Columbia University,NA,NA,NA,NA,Law,1936,495,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2113,N00931,黃芹波,Huang Qinbo,"Wong, K. P.",M,北京大學,NA,NA,NA,NA,NA,1924,495,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
2114,N00932,黃炳坤,Huang Bingkun,"Wong, Ping-kwan",M,Harvard University,NA,NA,NA,NA,Philosophy,1943,496,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2115,N00932,黃炳坤,Huang Bingkun,"Wong, Ping-kwan",M,Stanford University,NA,M.A.,Master of Arts,Master,Political Science,1940,496,NA,Stanford University,Stanford,California,United States,37.4252,-122.1674
2116,N00932,黃炳坤,Huang Bingkun,"Wong, Ping-kwan",M,Yungli Chemical Industries Limited,NA,NA,NA,NA,Chemical Engineering,1934,496,NA,Yungli Chemical Industries Limited,Leshan,Sichuan,China,29.5521,103.7656
2117,N00933,黃紹允,Huang Shaoyun,"Wong, Shiu-yiu",M,New York University,NA,M.S.,Master of Science,Master,Chemistry,1943,496,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2118,N00933,黃紹允,Huang Shaoyun,"Wong, Shiu-yiu",M,中山大學,NA,NA,NA,NA,NA,1939,496,中山大學,Zhongshan University,Guangzhou,Guangdong,China,23.1291,113.2644
2119,N00934,黃迪,Huang Di,"Huang, Ti",M,University of Chicago,NA,NA,NA,NA,Sociology,1943,496,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
2120,N00934,黃迪,Huang Di,"Huang, Ti",M,燕京大學,NA,Master,NA,NA,Sociology,1934,496,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2121,N00935,黃浩然,Huang Haoran,"Huang, Y. T.",M,Columbia University,NA,M.S.,Master of Science,Master,Chemical Engineering,1934,496,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2122,N00935,黃浩然,Huang Haoran,"Huang, Y. T.",M,北京大學,NA,NA,NA,NA,NA,1925,496,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
2123,N00936,黃詒吉,Huang Daiji,"Wong, Yi-kyieh",M,University of Illinois,NA,M.S.,Master of Science,Master,Civil Engineering,1941,496,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
2124,N00936,黃詒吉,Huang Daiji,"Wong, Yi-kyieh",M,聖約翰大學,NA,NA,NA,NA,NA,1940,496,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2125,N00937,黃榮光,Huang Rongguang,"Wong, Raymond Quong",M,University of California,NA,B.S.,Bachelor of Science,Bachelor,NA,1941,496,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2126,N00937,黃榮光,Huang Rongguang,"Wong, Raymond Quong",M,University of California,NA,NA,NA,NA,Agricultural Economics,1943,496,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2127,N00937,黃榮光,Huang Rongguang,"Wong, Raymond Quong",M,中央大學,NA,NA,NA,NA,NA,1936,496,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
2128,N00938,黃榮暢,Huang Rongchang,"Wing, David ?",M,University of California,NA,NA,NA,NA,Civil Engineering,1939,496,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2129,N00939,黃榮煉,Huang Ronglian,"Hwang, Yung-Lian",M,New York University,NA,NA,NA,NA,NA,1943,496,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2130,N00939,黃榮煉,Huang Ronglian,"Hwang, Yung-Lian",M,光華大學,NA,NA,NA,NA,NA,1937,496,光華大學,Guanghua University,Shanghai,Shanghai,China,31.2304,121.4737
2131,N00940,黃華權,Huang Huaquan,"Wong, Koon-wah",M,Tufts College,NA,NA,NA,NA,Chemistry,1943,496,NA,Tufts College,Medford,Massachusetts,United States,42.4075,-71.119
2132,N00941,黃章智,Huang Zhangzhi,"Huang, Chang-chik",M,Rensselaer Polytechnic Institute,NA,NA,NA,NA,Aeronautical Engineering,1943,496,NA,Rensselaer Polytechnic Institute,Troy,New York,United States,42.7354,-73.6751
2133,N00943,黃海峰,Huang Haifeng,"Wong, George H. F.",M,Harvard University,NA,NA,NA,NA,Political Science,1943,496,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2134,N00943,黃海峰,Huang Haifeng,"Wong, George H. F.",M,University of California,NA,B.A.,Bachelor of Arts,Bachelor,Political Science,1942,496,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2135,N00943,黃海峰,Huang Haifeng,"Wong, George H. F.",M,University of California,NA,M.A.,Master of Arts,Master,Political Science,1942,496,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2136,N00944,黃倫官,Huang Lunguan,"King, Walter Wong",M,Brown University,NA,B.A.,Bachelor of Arts,Bachelor,Economics,1934,496,NA,Brown University,Providence,Rhode Island,United States,41.823,-71.4187
2137,N00945,黃啟漢,Huang Qihan,"Huang, Cheehan",M,Antioch College,NA,NA,NA,NA,NA,1942,496,NA,Antioch College,Yellow Springs,Ohio,United States,39.799,-83.887
2138,N00945,黃啟漢,Huang Qihan,"Huang, Cheehan",M,University of Minnesota,NA,NA,NA,NA,Political Science,1943,496,NA,University of Minnesota,Minneapolis,Minnesota,United States,44.9635,-93.2678
2139,N00945,黃啟漢,Huang Qihan,"Huang, Cheehan",M,中國公學大學部,NA,NA,NA,NA,NA,1931,496,中國公學大學部,China College University Department,Shanghai,Shanghai,China,31.2304,121.4737
2140,N00946,黃振光,Huang Zhenguang,"Wong, Chun-kwong",M,Purdue University,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1943,496,NA,Purdue University,West Lafayette,Indiana,United States,40.4432,-86.9238
2141,N00948,黃培雲,Huang Peiyun,"Huang, Pei-yung",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Metallurgy,1943,496,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2142,N00948,黃培雲,Huang Peiyun,"Huang, Pei-yung",M,清華大學,NA,NA,NA,NA,NA,1938,496,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
2143,N00949,黃國璇,Huang Guoxuan,"Wong, Howard Y.",M,University of Washington,NA,NA,NA,NA,Chemical Engineering,1943,496,NA,University of Washington,Seattle,Oregon,United States,47.6211,-122.3244
2144,N00950,黃國璋,Huang Guozhang,"Wong, Allan Jayne",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Electrical Engineering,1943,497,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2145,N00951,黃偉利,Huang Weili,"Wong, Willie",M,University of California,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1943,497,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2146,N00952,黃維操,Huang Weicao,"Wong, Fung W.",M,New York University,NA,NA,NA,NA,Electrical Engineering,1943,497,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2147,N00953,黃逸塵,Huang Yichen,"Huang, I-chen",M,Yale University,NA,B.F.A.,Bachelor of Fine Arts,Bachelor,Architecture,1939,497,NA,Yale University,New Haven,Connecticut,United States,41.3113,-72.9246
2148,N00953,黃逸塵,Huang Yichen,"Huang, I-chen",M,Yale University,NA,NA,NA,NA,Civil Engineering,1943,497,NA,Yale University,New Haven,Connecticut,United States,41.3113,-72.9246
2149,N00953,黃逸塵,Huang Yichen,"Huang, I-chen",M,暨南大學,NA,NA,NA,NA,NA,1934,497,暨南大學,Jinan University,Shanghai,Shanghai,China,31.2304,121.4737
2150,N00955,黃壽林,Huang Shoulin,"Wong, shou-lam",M,University of Southern California,NA,M.A.,Master of Arts,Master,Sociology,1942,497,NA,University of Southern California,Los Angeles,California,United States,34.1141,-118.4068
2151,N00955,黃壽林,Huang Shoulin,"Wong, shou-lam",M,University of Southern California,NA,NA,NA,NA,Sociology,1943,497,NA,University of Southern California,Los Angeles,California,United States,34.1141,-118.4068
2152,N00955,黃壽林,Huang Shoulin,"Wong, shou-lam",M,嶺南大學,NA,NA,NA,NA,NA,1939,497,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
2153,N00956,黃弼廉,Huang Bilian,"Tom, Abraham",M,Bethel College,NA,NA,NA,NA,NA,1942,497,NA,Bethel College,North Newton,Kansas,United States,38.0766,-97.3475
2154,N00956,黃弼廉,Huang Bilian,"Tom, Abraham",M,Cumberland Theological Seminary,NA,NA,NA,NA,Theology,1943,497,NA,Cumberland Theological Seminary,Lebanon,Tennessee,United States,36.2081,-86.2911
2155,N00957,黃福盛,Huang Fusheng,"Wong, Homer",M,University of Illinois,NA,B.S.,Bachelor of Science,Bachelor,Civil Engineering,1943,497,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
2156,N00958,黃冠庭,Huang Guanting,"Kunhing, Wllliam W.",M,Arkansas State College,NA,B.S.,Bachelor of Science,Bachelor,NA,1938,497,NA,Arkansas State College,Jonesboro,Arkansas,United States,35.8423,-90.68
2157,N00958,黃冠庭,Huang Guanting,"Kunhing, Wllliam W.",M,University of Chicago,NA,NA,NA,NA,NA,1943,497,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
2158,N00958,黃冠庭,Huang Guanting,"Kunhing, Wllliam W.",M,University of Cincinnati,NA,NA,NA,NA,Mechanical Engineering,1941,497,NA,University of Cincinnati,Cincinnati,Ohio,United States,39.1413,-84.506
2159,N00959,黃鴻寧,Huang Hongning,"Wong, Hung-ning",M,University of Michigan,NA,M.S.,Master of Science,Master,Chemical Engineering,1941,497,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2160,N00959,黃鴻寧,Huang Hongning,"Wong, Hung-ning",M,中山大學,NA,NA,NA,NA,NA,1936,497,中山大學,Zhongshan University,Guangzhou,Guangdong,China,23.1291,113.2644
2161,N00960,黃漢新,Huang Hanxin,"Hwang, Hanson",M,Clarence White School of Photography,NA,NA,NA,NA,NA,1942,497,NA,Clarence White School of Photography,New York,New York,United States,40.7128,-74.006
2162,N00960,黃漢新,Huang Hanxin,"Hwang, Hanson",M,Columbia University,NA,NA,NA,NA,NA,1941,497,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2163,N00960,黃漢新,Huang Hanxin,"Hwang, Hanson",M,University of Pennsylvania,NA,M.A.,Master of Arts,Master,Sociology,1940,497,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
2164,N00960,黃漢新,Huang Hanxin,"Hwang, Hanson",M,滬江大學,NA,NA,NA,NA,NA,1935,497,滬江大學,Shanghai University,Shanghai,Shanghai,China,31.2304,121.4737
2165,N00961,黃麟耀,Huang Linyao,"Huang, Lin-yao",M,University of Illinois,NA,M.S.,Master of Science,Master,Civil Engineering,1943,497,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
2166,N00961,黃麟耀,Huang Linyao,"Huang, Lin-yao",M,University of Michigan,NA,M.S.,Master of Science,Master,Civil Engineering,NA,497,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2167,N00961,黃麟耀,Huang Linyao,"Huang, Lin-yao",M,之江大學,NA,NA,NA,NA,NA,1941,497,之江大學,Zhijiang University,Hangzhou,Zhejiang,China,30.2741,120.1551
2168,N00962,麥文紹,Mai Wenshao,"Mark, Muin",M,Columbia University,NA,NA,NA,NA,Journalism,1944,497,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2169,N00963,陸正善,Lu Zhengshan,"Loh, Cheng-shan",M,Syracuse University,NA,M.A.,Master of Arts,Master,Architecture,1943,497,NA,Syracuse University,Syracuse,New York,United States,43.0407,-76.1437
2170,N00963,陸正善,Lu Zhengshan,"Loh, Cheng-shan",M,University of Pennsylvania,NA,B.A.,Bachelor of Arts,Bachelor,Architecture,1941,497,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
2171,N00964,陸孝同,Lu Xiaotong,"Loh, Hsiao-tung",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Aeronautical Engineering,1943,497,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2172,N00964,陸孝同,Lu Xiaotong,"Loh, Hsiao-tung",M,中央大學,NA,NA,NA,NA,NA,1942,497,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
2173,N00965,陸芙塘,Lu Futang,"Loh, Fa-tang",M,交通大學,NA,B.E.,Bachelor of Engineering,Bachelor,NA,1927,497,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2174,N00966,陸琪臣,Lu Qichen,"Loh, Homer C.",M,University of Pennsylvania,NA,NA,NA,NA,Sociology,1943,498,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
2175,N00966,陸琪臣,Lu Qichen,"Loh, Homer C.",M,東南大學,NA,NA,NA,NA,NA,1931,498,東南大學,Southeast University,Nanjing,Jiangsu,China,32.0603,118.7969
2176,N00967,陸裔廣,Lu Yiguang,"Luk, Yui-kwong",M,Purdue University,NA,B.S.,Bachelor of Science,Bachelor,Electrical Engineering,1941,498,NA,Purdue University,West Lafayette,Indiana,United States,40.4432,-86.9238
2177,N00967,陸裔廣,Lu Yiguang,"Luk, Yui-kwong",M,嶺南大學,NA,NA,NA,NA,NA,1938,498,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
2178,N00968,陸欽範,Lu Qinfan,"Luh, Ching-fan",M,Ilegible,NA,NA,NA,NA,NA,1936,498,NA,NA,NA,NA,NA,NA,NA
2179,N00968,陸欽範,Lu Qinfan,"Luh, Ching-fan",M,University of Minnesota,NA,NA,NA,NA,Chemistry,1943,498,NA,University of Minnesota,Minneapolis,Minnesota,United States,44.9635,-93.2678
2180,N00969,陸鴻鈺,Lu Hongyu,"Loh, Hung-yu",M,Ilegible,NA,M.S.,Master of Science,Master,Physiology,1943,498,NA,NA,NA,NA,NA,NA,NA
2181,N00969,陸鴻鈺,Lu Hongyu,"Loh, Hung-yu",M,Ilegible,NA,NA,NA,NA,NA,1931,498,NA,NA,NA,NA,NA,NA,NA
2182,N00969,陸鴻鈺,Lu Hongyu,"Loh, Hung-yu",M,Johns Hopkins University,NA,NA,NA,NA,Physiology,1943,498,NA,Johns Hopkins University,Baltimore,Maryland,United States,39.3051,-76.6144
2183,N00970,曹友和,Cao Youhe,"Tsao, Makepeace Uho",M,University of Michigan,NA,M.S.,Master of Science,Master,Chemistry,1943,498,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2184,N00970,曹友和,Cao Youhe,"Tsao, Makepeace Uho",M,交通大學,NA,NA,NA,NA,NA,1937,498,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2185,N00971,曹友德,Cao Youde,"Tsao, Utah",M,University of Michigan,NA,Ph.D.,Doctor of Philosophy,Doctor,Chemical Engineering,1940,498,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2186,N00971,曹友德,Cao Youde,"Tsao, Utah",M,大同大學,NA,NA,NA,NA,NA,1933,498,大同大學,Datong University,Shanghai,Shanghai,China,31.2304,121.4737
